Frequency,S11_Magnitude,S11_Phase,S12_Magnitude,S12_Phase,S21_Magnitude,S21_Phase,S22_Magnitude,S22_Phase,
1128080000,-2.001599277,14.91468746,-57.1984608,136.496915,-60.50798046,66.8390268,-11.70740769,-14.36915477,
1128200000,-1.990241909,14.83443082,-73.66830918,64.16669335,-60.00152629,156.7123729,-11.66505126,-14.90114322,
1128320000,-1.980390108,14.7043487,-58.64720409,95.85254293,-65.96187681,155.5298837,-11.69002917,-14.93182472,
1128440000,-2.004964868,14.67671044,-59.59054453,171.3476287,-61.55017102,-134.9116153,-11.68211236,-15.31434815,
1128560000,-2.001031826,14.65800533,-60.7448939,41.78370789,-61.37368106,-89.42145032,-11.71032061,-15.47992648,
1128680000,-2.003221543,14.81389457,-63.83539086,-47.50425413,-60.48027682,81.13307744,-11.67439564,-15.51804697,
1128800000,-2.003069632,14.67055923,-57.08033419,-130.6211449,-58.98709555,167.6529189,-11.67437337,-15.70336863,
1128920000,-2.013737742,14.63440635,-57.78434757,70.9181928,-62.12359147,118.233652,-11.68861217,-16.01784825,
1129040000,-1.994656565,14.75291853,-62.71673695,-70.33786996,-55.20007397,161.1419842,-11.68025624,-16.11331223,
1129160000,-1.997902593,14.630156,-75.58189656,-91.29268119,-56.65386394,128.8882842,-11.66633648,-16.28167402,
1129280000,-2.006716936,14.68990326,-66.36962107,-23.35571323,-66.58807438,-173.3415784,-11.67624572,-16.61659711,
1129400000,-2.007489688,14.66326914,-57.10595819,-1.871369851,-60.54637803,71.47899278,-11.66830221,-16.66735229,
1129520000,-1.991743998,14.72274962,-73.88055407,27.58571806,-56.24499643,-128.4106004,-11.66102381,-16.84603967,
1129640000,-1.991006875,14.60746366,-65.95121655,-48.34798208,-70.73685752,123.324199,-11.65486153,-17.21331225,
1129760000,-1.984576253,14.61502371,-65.10815948,4.624429206,-67.23079229,27.44733175,-11.63684469,-17.3620653,
1129880000,-1.978528334,14.57560495,-66.65185962,172.0492724,-58.03087449,-121.9158308,-11.64379641,-17.58211421,
1130000000,-1.988994268,14.59610478,-65.28921468,-153.5708207,-54.23501264,33.64530171,-11.63139225,-18.03934338,
1130120000,-1.980232835,14.51879552,-63.47029464,-101.2747224,-67.03880236,-14.79084142,-11.63377687,-17.93121115,
1130240000,-1.98262525,14.51675084,-74.08573408,-78.24930833,-55.56997063,32.29971595,-11.64646697,-18.29140891,
1130360000,-1.989739831,14.61162179,-64.922318,38.03629706,-63.74276848,-68.40937967,-11.65175312,-18.36448072,
1130480000,-2.012542484,14.50161342,-58.12290408,153.2808623,-67.24554172,121.3050895,-11.6833524,-18.70530167,
1130600000,-1.996058984,14.55080791,-56.43143425,-13.27102874,-58.31703464,17.88734791,-11.65120324,-18.64501104,
1130720000,-1.999139984,14.48307337,-56.71861427,121.128332,-59.69047201,88.50588588,-11.68936225,-18.80077063,
1130840000,-1.993629697,14.53765037,-56.81586806,60.70727092,-63.22960324,-98.07590625,-11.67094987,-19.05100784,
1130960000,-1.985833435,14.53066055,-65.46585796,-9.305697997,-60.7238249,82.44014577,-11.65268604,-19.35772489,
1131080000,-1.979332803,14.32460156,-62.28132849,-122.6858391,-57.03312453,94.3385001,-11.64611156,-19.44861317,
1131200000,-2.00315156,14.20573708,-60.82780381,-50.57337453,-58.5191511,-76.84694319,-11.65046027,-19.97365824,
1131320000,-2.018526137,14.32742999,-63.74382329,166.7769721,-63.40583764,26.45316047,-11.66734103,-19.83152289,
1131440000,-2.012079747,14.34703535,-64.06085671,58.10424723,-60.17665977,18.31734575,-11.6556961,-20.08397691,
1131560000,-2.001170339,14.29899553,-64.64746286,145.1243759,-74.14849964,113.3444277,-11.64290237,-20.32760197,
1131680000,-1.989787128,14.3104046,-67.28782696,-82.11101945,-63.54608394,-118.4081502,-11.63316495,-20.72155032,
1131800000,-1.997260122,14.35612051,-62.65426921,2.065919841,-60.36016444,-173.2616379,-11.66171502,-20.80515991,
1131920000,-1.978861974,14.40437449,-61.66131105,37.02203815,-69.84709832,-134.6102801,-11.63800835,-20.86552605,
1132040000,-1.977585517,14.31553609,-65.62857992,-18.64063937,-59.3156687,111.7474282,-11.65617487,-21.04484752,
1132160000,-1.98213963,14.20769086,-57.11761886,84.32285767,-58.75044347,-81.91523043,-11.63235671,-21.27898298,
1132280000,-1.981354857,14.11637584,-64.05522162,-80.9759609,-62.57993988,40.45585311,-11.6211539,-21.55368435,
1132400000,-2.010081511,14.09527779,-62.87628177,-32.03193794,-67.93785062,-45.50521772,-11.66358922,-21.63782355,
1132520000,-2.010646313,14.13493232,-65.00900697,96.03154351,-61.84141649,67.75618288,-11.66420534,-21.84927936,
1132640000,-2.006661952,14.24263692,-61.28684109,-85.23207931,-63.8262016,-4.210464369,-11.62981805,-22.16772021,
1132760000,-1.993072853,14.1596137,-63.58053775,119.1565571,-58.41514559,44.54633393,-11.65039004,-22.3159843,
1132880000,-1.984753789,14.12919756,-67.617976,107.50296,-61.23586002,-167.1120027,-11.63355316,-22.40519359,
1133000000,-1.97999338,14.08307682,-63.44696992,-72.71879536,-62.83579566,-121.0103058,-11.62818643,-22.77108406,
1133120000,-2.000710794,14.06906817,-66.61817974,165.5388238,-58.86399317,-55.22878363,-11.63297364,-22.98317088,
1133240000,-1.984106572,13.99232702,-62.92361759,130.2892544,-68.92711076,131.6476339,-11.63931301,-23.04637074,
1133360000,-1.985712357,13.94961249,-58.03932557,-143.8150855,-62.14192899,-168.3595351,-11.64549068,-23.47270397,
1133480000,-1.996699698,13.98810926,-57.91444123,5.364711435,-69.22602019,-99.03333055,-11.65148164,-23.70129168,
1133600000,-2.010877757,14.0298626,-60.70031537,5.23144327,-70.36837134,-115.7683897,-11.70247001,-23.66609575,
1133720000,-2.019532628,13.93898971,-59.08911968,28.518737,-70.72030206,-30.49870594,-11.67387323,-23.83793599,
1133840000,-2.015207484,13.92259109,-59.6630348,-86.14865306,-63.63724046,106.1586283,-11.64985264,-24.1931507,
1133960000,-2.004310397,13.97741882,-59.50253892,-93.14491711,-57.84651191,14.89371346,-11.65599926,-24.27704242,
1134080000,-2.003466833,13.91078429,-58.84684031,140.1267169,-75.07348067,-88.02465222,-11.63688777,-24.32472929,
1134200000,-2.004746509,13.83846735,-60.62448268,101.2217568,-68.23336042,-168.7782991,-11.64238257,-24.78769572,
1134320000,-2.003680822,13.87208324,-68.02074797,-73.76275016,-59.34935398,-174.1054454,-11.65568705,-24.98164877,
1134440000,-1.994714921,13.74891651,-65.41592139,12.97528069,-65.72524503,93.22251021,-11.64508334,-25.21878244,
1134560000,-2.024384354,13.72455045,-63.16892316,-92.63162073,-56.88358958,-120.4326591,-11.64794993,-25.47719604,
1134680000,-2.022743576,13.83072476,-59.07204016,-105.6664257,-61.89550598,-62.29845709,-11.63684359,-25.54151719,
1134800000,-1.994102872,13.82101167,-56.64546852,83.91363242,-61.69365275,-23.65002855,-11.64214603,-25.59454737,
1134920000,-1.990042134,13.80673481,-66.27189499,-62.64231091,-57.7350002,-68.98934773,-11.64693739,-26.01866179,
1135040000,-1.991064418,13.71482982,-61.23712445,172.9502159,-66.11928822,47.24200718,-11.63494533,-26.28397363,
1135160000,-2.000148151,13.61616978,-67.54733901,-90.13904951,-67.74283042,4.269605942,-11.64354159,-26.31642356,
1135280000,-2.01343325,13.56819464,-62.03758659,-117.2781691,-60.34792397,12.83317807,-11.65307603,-26.6132835,
1135400000,-2.00992314,13.78229596,-65.55634608,139.7233199,-65.60318285,-155.6397705,-11.63755009,-26.70703914,
1135520000,-1.985364376,13.68169406,-64.45348555,-130.3251579,-59.54868041,94.48936953,-11.60718702,-27.04164558,
1135640000,-1.995134538,13.57067358,-65.78353518,-44.28040214,-62.14500861,-101.1689923,-11.62498476,-27.46075036,
1135760000,-1.997760033,13.47014888,-63.12229296,47.23554964,-61.11411412,-170.0442058,-11.63204195,-27.43438069,
1135880000,-2.008958346,13.54331654,-64.79795371,-135.1090056,-56.38518629,-133.9994636,-11.66863087,-27.66300128,
1136000000,-1.996802919,13.5624436,-69.3441858,5.113831615,-60.32544033,-155.497043,-11.62476391,-27.79907092,
1136120000,-1.999930081,13.55537537,-77.51513582,-107.2183525,-59.78992711,-109.0946911,-11.62760466,-27.79109901,
1136240000,-1.994874247,13.47626843,-68.47519076,9.17911685,-67.63975748,26.38006274,-11.62081101,-28.11979397,
1136360000,-1.998946694,13.48821402,-69.82089244,-127.9626573,-58.51296928,46.29213982,-11.643277,-28.47693483,
1136480000,-2.004974912,13.50871841,-60.99774631,-75.97604857,-61.85117995,-36.91276823,-11.62514719,-28.64773171,
1136600000,-2.021566616,13.52698724,-61.29781498,132.9313038,-62.93351001,0.00934626201,-11.68441344,-28.71338124,
1136720000,-2.021491508,13.49045882,-62.65086874,140.6224552,-54.2483536,-95.77907141,-11.6491493,-28.87802826,
1136840000,-2.007552837,13.57162548,-65.56411373,56.72085575,-66.76733008,-83.4668795,-11.66351227,-29.10049108,
1136960000,-2.028328984,13.47451987,-61.61470903,2.515484465,-66.40473447,179.7186025,-11.67389804,-29.29413932,
1137080000,-2.023724265,13.40480777,-80.8311505,-144.9335549,-62.89085323,-129.6439199,-11.64707737,-29.56939302,
1137200000,-2.009067728,13.36552858,-55.8588923,-30.25741371,-69.11400833,4.821271202,-11.64376883,-29.77425117,
1137320000,-2.012224884,13.33494841,-58.86731969,-66.65908683,-72.49788111,-83.93507892,-11.65483771,-29.96883885,
1137440000,-1.995343569,13.36589072,-58.43047908,-5.498721829,-62.00886603,-176.4061493,-11.63895983,-30.16700046,
1137560000,-2.008302879,13.27794983,-58.79380893,-45.36751281,-63.63559429,9.126889461,-11.63695067,-30.35190646,
1137680000,-2.002786936,13.32010059,-55.3087732,88.50728123,-61.85780401,173.0273224,-11.6317774,-30.44763527,
1137800000,-2.011907991,13.32589121,-67.7268756,-147.2904259,-61.62213107,97.21748039,-11.6392648,-30.39898715,
1137920000,-2.019596008,13.27524296,-68.25892277,-154.6913204,-56.49212683,132.3106909,-11.67420577,-30.80788114,
1138040000,-2.023027289,13.29252362,-54.36723201,64.72233853,-66.98910958,71.84081687,-11.67894779,-31.02643392,
1138160000,-2.030833097,13.18965592,-71.44248953,-48.65452765,-60.79422436,-178.4324311,-11.6845121,-31.12924911,
1138280000,-2.008734875,13.11920536,-55.83119289,179.3137034,-66.73496626,-144.4494664,-11.66110746,-31.77028206,
1138400000,-1.989952142,13.28673013,-55.90129114,-176.043468,-64.36860649,59.49232783,-11.62743487,-31.67879757,
1138520000,-2.016303329,13.30519295,-67.20557001,-67.74206657,-58.43800128,-33.1383376,-11.6710142,-31.84673884,
1138640000,-2.023691303,13.15383279,-69.55654118,85.74422792,-63.77660597,-107.8562294,-11.66734749,-31.98828032,
1138760000,-1.991850693,13.03980887,-61.35051961,-60.92714228,-57.20269755,-59.37468185,-11.65038133,-32.52849992,
1138880000,-2.006088621,13.10999784,-66.60799744,-117.8308285,-70.67693695,-107.7552535,-11.66208907,-32.71241072,
1139000000,-2.004298087,13.28156496,-63.85880427,90.84274536,-61.38064407,-134.416459,-11.62688698,-32.57589708,
1139120000,-2.008517227,13.11787498,-57.12937937,-64.18659866,-58.63632384,-53.2931903,-11.6330451,-32.9880296,
1139240000,-1.994689773,13.08578761,-64.52023499,165.4237169,-73.06035852,-43.43158947,-11.62843068,-32.94459654,
1139360000,-2.000855841,13.07103788,-59.75046929,112.5732699,-58.43712321,-18.23464345,-11.61865552,-33.48753888,
1139480000,-1.99943738,13.0352267,-65.68432769,-77.2158504,-62.45339516,102.3720403,-11.60909843,-33.64539876,
1139600000,-2.008458993,12.99045107,-64.09330877,37.89455057,-64.70745263,-55.69601804,-11.60218597,-33.7304178,
1139720000,-2.004305315,12.90824123,-62.32770195,31.17313958,-67.29337243,-129.3349552,-11.63467303,-34.12623785,
1139840000,-2.009633461,12.80291784,-56.27862628,-54.03550054,-67.40896666,19.26237355,-11.63359449,-34.0362796,
1139960000,-2.010427199,12.85111771,-68.97716863,-60.88721661,-56.37129088,-79.36679726,-11.64648584,-34.70732189,
1140080000,-2.009720396,12.89376957,-83.39939493,77.2090168,-61.16353755,86.32628858,-11.63247934,-34.37023508,
1140200000,-1.999569198,12.8587439,-60.75107957,-17.98384148,-58.78171057,-132.8548788,-11.64140404,-34.72580937,
1140320000,-2.019107907,12.86844936,-68.42276144,21.2195523,-67.85837397,108.6407309,-11.65997616,-35.12853282,
1140440000,-2.014690882,13.11191863,-60.82588715,-22.95067703,-61.5414117,95.49959083,-11.65069455,-35.08277576,
1140560000,-2.008920062,12.87173763,-58.63623838,-0.9123670441,-66.75381234,108.4763983,-11.65105957,-35.01363363,
1140680000,-2.012756795,12.95406874,-67.44840847,-107.0732823,-55.19147383,105.0857115,-11.64712914,-35.50001286,
1140800000,-1.997564978,12.85367221,-65.03052761,-97.93284674,-54.4293333,-69.18240416,-11.63160023,-35.83254034,
1140920000,-2.020410696,12.81073663,-60.75687364,-0.3216926183,-59.63121138,68.135699,-11.63353066,-36.04984945,
1141040000,-2.00711305,12.64285461,-66.35994905,-130.1176353,-62.29790397,-146.0524223,-11.63062267,-36.30526075,
1141160000,-2.014924929,12.75473086,-76.80023636,75.07839089,-69.11130351,158.8166727,-11.65324806,-36.32703704,
1141280000,-2.007345196,12.61995682,-68.95282394,66.91082097,-62.80146298,121.685046,-11.65185258,-36.55367812,
1141400000,-2.012491706,12.72956354,-62.17418079,-21.91817476,-71.12788183,133.6195524,-11.64145145,-37.03923016,
1141520000,-2.021213674,12.70026995,-58.16436308,-105.2159099,-58.28936158,-112.9589426,-11.65444991,-36.84115303,
1141640000,-2.026520398,12.54176059,-61.59833279,93.72294874,-58.92614081,-33.37409722,-11.66789435,-37.30899329,
1141760000,-2.021767027,12.5649048,-63.60586996,-37.26603784,-58.49860119,-110.1567016,-11.66110799,-37.38118015,
1141880000,-2.024333112,12.46418701,-60.67190852,134.5539967,-73.40062431,168.4849521,-11.64686406,-37.68618564,
1142000000,-2.027291755,12.6892013,-53.84663217,-128.5744324,-66.63519071,-168.6618993,-11.70069984,-37.75810897,
1142120000,-2.040506212,12.60590255,-58.9392108,-157.0482613,-69.26595225,139.2933756,-11.66733121,-37.99787469,
1142240000,-2.007185188,12.65117882,-64.00857108,159.7247015,-68.19778943,-103.8056398,-11.67516432,-38.1604886,
1142360000,-2.029636613,12.66937523,-64.98285343,179.72477,-64.23420256,-29.14156986,-11.66301375,-38.17612533,
1142480000,-2.033866804,12.54878424,-60.1581631,-61.67221135,-74.40399982,-46.59901137,-11.66137572,-38.55477755,
1142600000,-2.022905035,12.49904143,-67.22336409,-11.79873461,-61.60125337,-158.3313084,-11.6630339,-38.84990828,
1142720000,-2.011706029,12.38626954,-63.23213733,-48.66172402,-68.05691331,-61.64305014,-11.65770681,-38.81980325,
1142840000,-2.018995693,12.40567552,-56.08302927,90.30541789,-62.14672725,-136.6560412,-11.6700828,-39.20528624,
1142960000,-2.011372151,12.41853087,-55.23359143,-62.76351797,-61.65394343,10.97034783,-11.65118606,-39.42900161,
1143080000,-2.021694841,12.42186771,-55.65706882,125.7372444,-67.92781661,18.88124071,-11.65746245,-39.69830149,
1143200000,-2.027822063,12.37030763,-63.90076971,96.03275531,-65.86655345,22.31077077,-11.66610658,-39.55961323,
1143320000,-2.027328711,12.24491756,-61.01017129,-176.873438,-63.94042339,-150.0912171,-11.67565354,-40.24715173,
1143440000,-2.026182999,12.32336808,-63.08886762,-147.9823614,-67.92414779,-75.98037304,-11.66546548,-40.22884757,
1143560000,-2.0303746,12.36570658,-57.83610627,-24.82176487,-63.3117647,-152.4303105,-11.69903899,-40.25735523,
1143680000,-2.034555953,12.19948437,-59.69073212,-52.76772913,-65.2051004,-98.67976901,-11.72911502,-40.56563034,
1143800000,-2.029533066,12.34022294,-64.01259504,21.22232442,-61.97978199,88.69553784,-11.68047422,-40.87568023,
1143920000,-2.0192953,12.18319431,-61.59040782,-137.3728146,-61.10328807,80.80755831,-11.65006502,-41.11997889,
1144040000,-2.020496112,12.2386314,-58.94044133,60.11863869,-67.62056414,144.2202167,-11.67523217,-41.2354427,
1144160000,-2.022517897,12.37743603,-71.85342414,-56.59361301,-65.38859587,71.46519189,-11.67004779,-41.09635464,
1144280000,-2.022669461,12.17962646,-59.9824913,3.178075862,-67.14357691,161.8292002,-11.66943859,-41.5905638,
1144400000,-2.030644285,12.11472174,-66.60042561,156.3453625,-69.63887287,37.57431346,-11.68750252,-42.00476816,
1144520000,-2.008401265,12.15653922,-72.60214469,-82.1458488,-60.90067751,28.94781984,-11.65091836,-42.09610454,
1144640000,-2.029177992,12.09664502,-60.77183747,-103.8224515,-57.80303997,129.6645406,-11.65608229,-42.29463693,
1144760000,-2.013955655,12.02027741,-61.72702422,-141.2703847,-74.31473428,48.46782088,-11.66904018,-42.80204001,
1144880000,-2.017033752,12.23590265,-57.52048212,-109.5882687,-65.4000764,37.67462964,-11.68220363,-42.37550621,
1145000000,-2.021241577,11.99450778,-63.0842728,-169.8848393,-57.6075903,70.49961736,-11.63850511,-42.84009155,
1145120000,-2.005613093,12.05062419,-57.83630962,-144.6285231,-64.45503793,-142.8226371,-11.67662868,-42.89502872,
1145240000,-2.006153401,12.05258038,-63.54472608,-53.96028788,-63.68432339,68.01985227,-11.66417831,-43.0366484,
1145360000,-2.032549627,12.18141538,-72.55996312,124.1261754,-62.30525659,95.97240907,-11.67218,-43.18772906,
1145480000,-2.025838162,12.04955017,-59.08636466,-17.38827982,-62.95731722,179.5128106,-11.6973677,-43.59463946,
1145600000,-2.039768749,11.9356074,-56.2340771,144.0686988,-64.54944978,-19.46654941,-11.70318867,-43.74439564,
1145720000,-2.047995854,12.02736876,-68.77424048,53.21619147,-66.19092966,-155.4626397,-11.67841686,-44.06691636,
1145840000,-2.041467759,11.82538517,-59.69701542,41.43364056,-56.46214833,-102.4591712,-11.68276135,-44.4240985,
1145960000,-2.039512066,11.88933646,-57.42023458,133.6419003,-65.07563597,67.19462953,-11.67451335,-44.29605239,
1146080000,-2.032423562,11.74078062,-66.20545298,65.63853138,-65.82444774,-173.7545845,-11.68402897,-44.96769833,
1146200000,-2.022767479,12.05585822,-60.6106831,28.41728573,-64.88291425,80.46694516,-11.70523566,-44.52801239,
1146320000,-2.037086765,11.87322608,-81.09779457,-81.20875479,-65.02961317,28.63878275,-11.68979816,-44.94171943,
1146440000,-2.031786963,11.99005225,-67.86019994,24.4358018,-66.13803268,75.85104371,-11.71506026,-45.10379057,
1146560000,-2.044584789,11.83290897,-59.90222028,154.8072078,-59.21806836,37.2730228,-11.72504992,-45.44101556,
1146680000,-2.022680773,11.71244356,-67.21756255,102.4371615,-62.97135019,156.8625304,-11.68753827,-45.70863839,
1146800000,-2.028438511,11.75338336,-60.31838905,-22.64807771,-62.52501467,-36.83657847,-11.68447892,-45.7877151,
1146920000,-2.026154178,11.69530918,-78.32193823,130.521864,-61.14967212,-160.8896166,-11.72759417,-45.9424788,
1147040000,-2.034382411,11.5831867,-57.19548261,-98.97777346,-61.68528299,-64.81786114,-11.69835449,-46.44881941,
1147160000,-2.033475948,11.64495939,-55.17668503,-15.59305906,-60.21103729,-122.7592396,-11.67930501,-46.39098712,
1147280000,-2.041810095,11.58237726,-73.57479564,-136.3143358,-65.01201066,34.50651653,-11.70880744,-46.82936299,
1147400000,-2.04316317,11.66537046,-57.07476923,93.9654515,-67.58020459,-30.82934941,-11.73888018,-46.84837302,
1147520000,-2.011304003,11.68006793,-59.87860991,5.991677214,-59.45690531,162.37428,-11.70444157,-47.02195003,
1147640000,-2.027619502,11.75054684,-61.81433359,-35.34285136,-61.29228903,35.18146949,-11.72344788,-47.14184601,
